13:00 - Y tế 24h -  ,14:30 - Khám phá thế giới - Bước tiến công nghệ - Phần 2,18:50 - Thời tiết này đi đâu -  ,14:00 - Giai điệu cuộc sống - Đêm buồn,16:00 - Ca nhạc -  ,21:45 - Vì nông nghiệp xanh Tây Nguyên -  ,18:23 - Thông tin chính sách và pháp luật -  ,16:30 - Khám phá thế giới - Thực phẩm làm đẹp da – Tập 16,17:30 - Ú òa - Số 16,17:00 - Phim truyện - Vòng xoáy số phận - Tập 30,13:50 - Gặp nhau để cười -  ,22:00 - Yêu và hận - Tập 1,,,,21:00 - Phim hoạt hình - Pokemon - Phần 1 - Tập 11
13:05 - Cà phê khởi nghiệp -  ,15:00 - Phóng sự - Dép cao su,19:00 - Thời sự -  ,14:15 - Vui - Khỏe - Có ích - Số 24,16:30 - Việt Nam đất nước con người - Nữ nghệ nhân xứ dừa Bến Tre,22:00 - Phim truyện - Tân Bảng Phong Thần - Phần 2 - Tập 29,"18:30 - Phim hoạt hình - Thuyền trưởng Flinn và đội quân hải tặc - Tập 17,18",17:00 - Thể thao - Tạp chí thể thao thế giới,17:45 - Bộ đội vui nhộn - Số 38,17:50 - Thông tin - Thông báo -  ,14:00 - Khám phá thế giới - Từ nguyên liệu đến món ăn,23:00 - Ca sĩ bí ẩn - Tập 8,,,,21:30 - Nhảy cùng BiBi - Số 11
13:10 - Phim truyện -  ,15:15 - Nhắn tìm đồng đội -  ,19:55 - V - Việt Nam -  ,15:00 - Bản tin tiếng Anh -  ,17:00 - Phim truyện - Tuổi thanh xuân  - Tập 27,23:00 - Khám phá thế giới - Những loài vật to lớn và nguy hiểm nhất - Tập 1,21:00 - Chuyện từ chính sách -  ,17:30 - Phim hoạt hình - Công chúa tóc đỏ - Tập 2,17:55 - Hè vui khỏe - Số 16,18:00 - Bản tin -  ,14:25 - Phóng sự - Giữ nước cho đồng bằng,,,,,22:00 - Phim hoạt hình - Đội túc cầu thần thánh - Tập 3
14:00 - Ký sự - Từ những miền quê: Những cư dân trên Đảo Điệp Sơn,15:30 - Khám phá thế giới - Khám phá Địa Trung Hải – Tập 2,20:00 - Phim truyện - Xin chào hạnh phúc - Tập 202: Tình thâm đối đầu (Phần 1),15:30 - Góc nhìn -  ,17:45 - Khám phá Việt Nam -  ,23:45 - Nẻo về nguồn cội -  ,21:30 - Ký sự - Hà Nội phố - Tập 2,18:00 - Nóng cùng World Cup -  ,18:00 - Phim hoạt hình - Tayo xe buýt bé nhỏ - Tập 51,18:40 - Kết nối miền Trung -  ,14:40 - Xả Xì Trét -  ,,,,,22:30 - Phim hoạt hình - Cô bé bướng bỉnh - Tập 15
14:15 - Cất cánh -  ,16:15 - Visa toàn cầu - Những ứng dụng của đèn LED,20:30 - Cuộc chiến mỹ vị -  ,16:00 - Phim truyện - Sống chung với mẹ chồng - Tập 8,18:00 - Bản tin thời sự -  ,,21:45 - Phụ nữ Việt - Tự nhiên thái quá ở phụ nữ,18:30 - Bản tin thế hệ số -  ,18:10 - Phim hoạt hình - Chú rô bốt của tôi - Tập 51,18:50 - 365 Biz -  ,15:00 - Dân ca nhạc cổ - Một thời để nhớ,,,,,23:00 - Phim hoạt hình - Thuyền trưởng Flinn và đội quân hải tặc - Tập 2
15:00 - Giai điệu kết nối -  ,16:43 - Thông báo - Ghi ơn -  ,21:30 - Sắc màu phái đẹp - Tập 117,16:45 - Giai điệu cuộc sống - Hoài mong,18:20 - Bản tin thời tiết -  ,,22:00 - Phim truyện - Hạnh phúc duyên đưa - Tập 44,18:55 - Thời tiết -  ,18:30 - Văn vui vẻ - Số 1: Bức thư của lĩnh da đỏ,18:55 - Góc bếp quê nhà - Gà rô ti,15:30 - Ký sự - Lãng du miền sông nước,,,,,23:30 - Phim hoạt hình - Lũ trẻ tinh nghịch - Tập 16
15:30 - Phim tài liệu - Những mảnh ghép thất thoát,16:45 - Phát triển bền vững - Thiên tai do mưa lũ vùng Tây Bắc,21:40 - Phim truyện - Ngày ấy mình đã yêu - Tập 7,17:00 - Đường lên đỉnh Olympia -  ,18:25 - Bản tin thị trường -  ,,22:45 - Khám phá thế giới - Sardinia - Hòn đảo diệu kỳ giữa Địa Trung Hải,19:00 - Phim truyện - Nơi ẩn nấp bình yên - Tập 3,19:00 - Trường học VTV7 (Tiểu học) - Sáng tạo 102 - Số 11: Xếp nôi; Học cùng con - Số 1: Khối lượng,19:00 - Phim truyện - Tội ác không dung thứ - Tập 2,15:45 - Khi các thánh xa nhà -  ,,,,,
16:00 - Thời sự 16h -  ,17:00 - Bạn của nhà nông -  ,22:30 - Quà tặng cuộc sống - Lời nhắn gửi yêu thương,17:45 - Nhịp sống công nghệ - Số 24,18:30 - Ca nhạc -  ,,23:30 - Ca nhạc -  ,19:45 - Bản tin thế hệ số -  ,19:30 - Những người bạn cầu vồng - Côn trùng - Tập 1,19:30 - Phóng sự - Bất cập quản lý đất,16:00 - Bản tin -  ,,,,,
16:15 - Nhân đạo -  ,17:45 - Nhà nông vui vẻ -  ,22:40 - Phim truyện - Đêm trắng ở Áp-gu-chơng - Tập 32,18:00 - Bản tin tiếng Anh -  ,21:00 - Phim tài liệu - Những kẻ sống sót,,,20:00 - 360° thể thao -  ,19:50 - Bài học làm người - Tập 1: Món quà bí mật,19:45 - Thông tin - Thông báo -  ,16:10 - Phim truyện - Nhân danh công lý - Tập 19,,,,,
16:30 - Việc tử tế -  ,18:00 - Câu chuyện sở hữu trí tuệ - Thực trạng xâm phạm quyền tác giả trên mạng,23:30 - Chuyện đêm muộn - Đàn ông ngoan hiền,18:15 - Talk Vietnam - Câu chuyện tìm mẹ của Vance McElhinney,21:30 - Sắc màu các dân tộc - Bí ẩn Vijaya,,,20:30 - Truyền hình trực tiếp - Vòng 1/16 Giải bóng đá World Cup 2018: Brazil - Mexico,20:00 - Ngày xưa cổ tích - Số 7: Sự tích cây nêu ngày Tết,19:50 - Bản tin giá cả thị trường -  ,16:55 - 365 Biz -  ,,,,,
17:00 - Thế giới kết nối -  ,18:15 - Góc nhìn môi trường -  ,,19:00 - Bản tin tiếng Trung -  ,22:00 - Phim truyện - Hoa thiên cốt - Tập 29,,,23:30 - Nào cùng phong cách -  ,20:15 - Ú òa - Số 16,20:00 - Món ngon mỗi ngày - Lẩu thái cua đồng,17:00 - Phim truyện - Tình yêu là gì - Tập 14,,,,,
17:10 - Nhật ký World Cup -  ,18:30 - Chuyển động 24 giờ -  ,,19:30 - Kết nối thể thao tuần -  ,22:45 - Khám phá thế giới - Trái đất nhìn từ trên cao - Tập 2,,,,20:30 - Bay lên những ước mơ -  ,20:05 - Phim truyện - Mặt trái tình yêu - Tập 115,17:50 - Phim sitcom - Oan gia bùm chéo,,,,,
17:20 - Cải cách hành chính - Vĩnh Phúc tiên phong trong tinh giản bộ máy,19:00 - Phim truyện - Vòng xoáy vương quyền - Tập 22,,19:55 - Nhịp đập Việt Nam - Ngày hội xứ cờ Lan,23:30 - Ca nhạc -  ,,,,21:00 - Follow us - Số 5: Comfort zone,20:55 - Ngôi nhà tôi yêu - KTS Lê Quang Thạch - Đưa thiên nhiên về phố,18:00 - Tin tức - Thời tiết -  ,,,,,
17:35 - Hành trình truyền cảm hứng -  ,19:50 - Phim truyện - Thập Cửu Muội - Tập 44,,20:00 - Sắc màu các dân tộc - Dấu ấn văn hóa Lào ở Buôn Đôn,,,,,21:15 - Học tiếng Anh qua bài hát - Số 9: Happy,21:10 - Phim truyện - Bên nhau trọn đời - Tập 36,18:45 - Canh tác bền vững -  ,,,,,
17:45 - Cuộc sống thường ngày -  ,20:25 - Vui khỏe 24/7 - Dùng nồi nhôm có gây hại cho sức khỏe?,,20:30 - Tinh hoa võ thuật - Võ sư Hoàng Minh Tuấn,,,,,21:30 - Đường đến trường - Khanh,22:00 - Phim tài liệu - Người quay phim trên núi Đăk Sao,18:55 - Tiêu dùng thông minh -  ,,,,,
18:20 - Nông nghiệp sạch -  ,20:35 - Sống khỏe mỗi ngày - Nâng cao thể trạng cho bệnh nhân ung thư,,20:45 - Tiểu phẩm hài - Xả xì chét - số 2,,,,,21:45 - Người truyền cảm hứng -  ,22:30 - Tin cuối ngày -  ,19:00 - Khi các thánh xa nhà -  ,,,,,
18:30 - Chuyển động 24h -  ,21:00 - Khoa học và thực tiễn -  ,,21:00 - Bản tin tiếng Việt 21h -  ,,,,,22:00 - Edu Talk -  ,22:35 - Tư vấn sức khỏe - Bệnh nhồi máu não,19:20 - Cười vui lắm -  ,,,,,
19:00 - Thời sự 19h -  ,21:15 - Khoảng trời riêng - Người giữ lửa bài chòi nơi đảo xa,,21:20 - Sức sống thể thao -  ,,,,,22:45 - Phim truyện - Đội đặc nhiệm nhà C21 - Tập 9,23:15 - Sống có chất - Mũm mĩm vẫn xinh,19:35 - Phim ngắn Việt Nam - Nhà nàng ở cạnh nhà tôi,,,,,
19:40 - Thể thao 24/7 -  ,21:30 - Những mảnh ghép của cuộc sống - Kiến trúc cao tầng ở Việt Nam - Tập 4,,21:25 - Thời tiết du lịch -  ,,,,,23:45 - Giai điệu cuộc sống -  ,23:30 - Sắc màu các dân tộc - Bí ẩn Vijaya,19:50 - Thẩm mỹ văn minh -  ,,,,,
19:55 - Điểm tin -  ,22:00 - Bản tin 22h00 -  ,,21:30 - Vietnam Discovery - Ngày bình yên ở sông Đốc Cà Mau,,,,,,,20:05 - Tám công sở -  ,,,,,
20:00 - S - Việt Nam -  ,22:40 - Năng lượng - Sự chuyển hóa kỳ diệu - Nguồn khí - Tài nguyên quan trọng cho phát triển,,22:00 - Daily Biz -  ,,,,,,,20:15 - Phim truyện - Mùa hoa mẫu đơn - Tập 175,,,,,
20:05 - Vì tầm vóc Việt -  ,23:00 - Khám phá thế giới - Hành tinh cát - Tập 5,,22:15 - Phim truyện - Ranh giới thiện ác - Tập 34,,,,,,,21:00 - Tin nhanh -  ,,,,,
"20:10 - Quốc hội với cử tri - Hoàn thiện pháp luật về phòng, chống tham nhũng",23:45 - Phóng sự - Vua kiểng thú,,23:00 - Bản tin tiếng Nga -  ,,,,,,,21:10 - Phim truyện - Hãy nói yêu em - Tập 37,,,,,
20:30 - Thông điệp xanh - Xử lý rác thải nông thôn,,,23:30 - Chúng ta là một gia đình - Số 6,,,,,,,22:00 - Phim truyện - Những đóa ngọc lan - Tập 33,,,,,
20:38 - Danh ngôn và cuộc sống -  ,,,,,,,,,,22:45 - Món ngon Phương Nam - Gỏi lìm kìm cá bống sao,,,,,
20:40 - Tôi là nông dân -  ,,,,,,,,,,23:05 - Góc khuất hôn nhân -  ,,,,,
20:45 - Phim truyện - Mỹ nhân Sài Thành - Tập 24,,,,,,,,,,23:30 - Ca nhạc -  ,,,,,
21:35 - Thời tiết này đi đâu -  ,,,,,,,,,,23:50 - Chuyện gia đình vàng -  ,,,,,
21:40 - Tài chính - Kinh doanh -  ,,,,,,,,,,,,,,,
"22:00 - Chống buôn lậu, hàng giả - bảo vệ người tiêu dùng -  ",,,,,,,,,,,,,,,
22:05 - Khát vọng non sông - Chính sách cai trị về kinh tế của nhà Minh - Phần 2,,,,,,,,,,,,,,,
22:10 - Vấn đề hôm nay -  ,,,,,,,,,,,,,,,
22:25 - Ẩm thực đường phố -  ,,,,,,,,,,,,,,,
22:30 - Studio 3 -  ,,,,,,,,,,,,,,,
22:45 - Cửa sổ ASEAN -  ,,,,,,,,,,,,,,,
23:15 - VTV kết nối - Hình ảnh phim ấn tượng trên sóng,,,,,,,,,,,,,,,
23:30 - Thế giới 24h chuyển động -  ,,,,,,,,,,,,,,,
23:50 - Ký sự - Từ những miền quê: Những cư dân trên Đảo Điệp Sơn,,,,,,,,,,,,,,,
