VTV1,VTV2,VTV3,VTV4,VTV5,VTV5 Tây Nam Bộ,VTV5 Tây Nguyên,VTV6,VTV7,VTV8,VTV9,VTVCab1,VTVCab17 - Yeah 1,VTVCab2 - PhimViet,VTVCab6 - HayTV,VTVCab7 - D Dramas,VTVCab8 - BiBi
12:40 - Tài chính - Kinh doanh -  ,12:40 - Nhà nông vui vẻ -  ,16:20 - Cà phê với VTV3 -  ,12:00 - Bản tin tiếng Việt 12h -  ,16:00 - Ca nhạc -  ,20:45 - Ký sự - Làng nghề ven sông Kôn - Tập 3,16:10 - Giải bóng chuyền nữ quốc tế cúp “ VTV9 – Bình Điền” - Est Cola Clup ( Thái Lan) - Phúc Kiến (CHN),17:00 - Thể thao - Ấn tượng thể thao 7 ngày,18:00 - Phim hoạt hình - Boing biệt đội cứu hộ - Tập 14,16:15 - Phim tài liệu - Giáo sư Ivo Vasiliep - Người bạn Séc tôn vinh tiếng Việt,10:45 - Phóng sự - Kinh tế ĐBSCL nhìn từ Logistics,17:00 - Ánh sao tỏa sáng - Tập 29,16:30 - Chuyện gia đình vàng - Số 34,,,,20:00 - Phim hoạt hình - Huyền thoại một anh hùng - Tập 14
13:00 - Y tế 24h -  ,12:50 - Chuyến xe buýt kỳ thú - Đất mỏ Quảng Ninh,16:40 - Đồng hành thần tượng Bolero -  ,12:30 - Cuộc sống vẫn tươi đẹp - Hỗ trợ vay vốn cho người khuyết tật,16:30 - Nẻo về nguồn cội - Cổ nhân đất Kinh Môn,21:00 - Sinh ra từ làng - Dương Quốc Tùng - Tỷ phú tranh thêu tay,19:00 - Giải bóng chuyền nữ quốc tế cúp “ VTV9 – Bình Điền - VTV Bình Điền - Thông tin LVB,17:30 - Phim hoạt hình - Ba chiến binh nhí - Tập 21,18:10 - Phim hoạt hình - Đội thám hiểm mỹ thuật - Tập 19,16:45 - Cảm ơn cuộc đời - Thầy giáo mang quân hàm xanh giữa biển khơi,11:00 - Bay bổng Phương Nam - Một thoáng Long An,18:00 - Ánh sao tỏa sáng - Tập 30,16:45 - Bật mí bí mật - Số 35,,,,20:30 - Phim hoạt hình - Ggo football_Người hùng sân cỏ - Tập 27
13:10 - Phim truyện - Hơn cả tình yêu - Tập 43,13:30 - Những mảnh ghép của cuộc sống - Kiến trúc cao tầng ở Việt Nam - Tập 2,16:45 - Mỗi ngày một niềm vui -  ,13:00 - Ký sự - Tín ngưỡng thờ cúng Hùng Vương,16:45 - Trang văn hóa -  ,21:30 - Kiến thức và cuộc sống -  ,22:00 - Phim truyện - Tôi thuê một người tình  -     Tập 28,18:00 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,18:30 - Văn vui vẻ - Số 11: Nhớ rừng,17:00 - Phim truyện - Tử thần ngọt ngào - Tập 19,11:15 - Mỗi ngày mỗi chuyện -  ,19:00 - Bên nhau mãi thôi - Tập 23,16:55 - Mv mỚi (pm) -  ,,,,21:00 - Phim hoạt hình - Pokemon - Phần 1 - Tập 42
14:00 - Ký sự - Ký ức miền Tây: Nhớ thương làng nón Bàng Buông,14:00 - Bạn của nhà nông - Chống nóng cho gia súc gia cầm - Phần 2,16:50 - Cẩm nang vàng cho sức khỏe -  ,13:15 - Phim truyện - Giao mùa - Tập 39,17:00 - Phim truyện - Đường lên Điện Biên - Tập 6,21:45 - Vì nông nghiệp xanh Tây Nguyên -  ,22:45 - Khám phá thế giới - Biến đổi khí hậu với động vật - Phần 2: Loài nhím gai,18:30 - Bản tin thế hệ số -  ,19:00 - Phóng viên cấp 1 - Số 20,17:50 - Thông tin - Thông báo -  ,11:30 - Tin tức -  ,20:00 - Bàn tay tội ác - Tập 63,17:00 - Tình thù ngiệt ngã - Số 274,,,,21:30 - Nhảy cùng BiBi - Số 3
14:15 - Không gian văn hóa nghệ thuật -  ,14:30 - Khám phá thế giới - Thị trấn của loài gấu bắc cực - Tập 6,17:00 - Thông tin 260 -  ,14:00 - Giai điệu cuộc sống - Hoài mong,18:00 - Thời sự -  ,22:00 - Phim truyện - Hoa thiên cốt - Tập 32,23:30 - Ca nhạc -  ,18:55 - Thời tiết -  ,19:30 - Những người bạn cầu vồng - Chú chim - Tập 1,18:00 - Bản tin -  ,11:50 - Cơm ấm nhà mình -  ,21:00 - Gạo nếp gạo tẻ - Tập 6,18:00 - Lớp học vui nhộn nhí - Số 31,,,,22:00 - Phim hoạt hình - Cô bé bướng bỉnh - Tập 10
15:00 - Doanh nhân và Hội nhập - Nặng lòng với vùng đất gốm,15:00 - Phóng sự - Làng cổ Hùng Lô,17:10 - Cái lý - Cái tình - Số 77,14:15 - Hành trình di sản - Non nước Quỳnh Nhai,18:20 - Bản tin thời tiết -  ,23:00 - Phim tài liệu - Biến đổi khí hậu tại ĐBSCL - Diễn biến và ứng phó - Tập 10,,19:00 - Phim truyện - Làm chồng đại gia - Tập 22,19:50 - Những câu chuyện nhỏ - Tập 4: Tiết mục đọc thơ của Bình An,18:40 - Kết nối miền Trung -  ,12:00 - Phim truyện - Tình không thay đổi - Tập 31,22:00 - Dối tình - Tập 22,18:30 - Vòng vây hoa hồng - Số 28,,,,22:30 - Phim hoạt hình - Đội túc cầu thần thánh - Tập 37
15:30 - Phim tài liệu - Làng xây đảo,15:15 - Nhà nông vui vẻ -  ,"17:15 - Phim truyện - Mãi mãi tuổi thanh xuân - Tập 63, 64",15:00 - Bản tin tiếng Anh -  ,18:25 - Bản tin thị trường -  ,23:30 - Khám phá thế giới - Hồi sinh nghề thủ công truyền thống - Tập 5,,19:45 - Bản tin thế hệ số -  ,20:00 - Ngày xưa cổ tích - Số 10: Chuyện Thạch Sanh - Phần 2,18:50 - 365 Biz -  ,12:55 - Chuyện gia đình vàng -  ,23:00 - Ca sĩ bí ẩn - Tập 2,19:30 - Chung một mái nhà - Số 74,,,,23:00 - Phim hoạt hình - Messy hay thắc mắc - Tập 7
16:00 - Thời sự 16h -  ,15:30 - Khám phá thế giới - Con tàu trái đất - Tập 2: Các hoa tiêu,18:50 - Thời tiết này đi đâu -  ,15:30 - Sắc màu các dân tộc - Người Dao ở Vị Xuyên,"18:30 - Phim hoạt hình - Bộ ba tinh nghịch - Tập 7, 8",,,20:00 - Chinh phục - Số 13,20:15 - Ú òa - Số 4,18:55 - Góc bếp quê nhà - Cháo hàu củ nén,13:00 - Phim truyện - Quỹ đen của chồng - Tập 18,,20:30 - Redbull hành trình đích thực - Số 05,,,,23:30 - Phim hoạt hình - Sam siêu đẳng - Tập 34
16:15 - Thanh niên - Khi tôi là Thủ lĩnh sinh viên,16:15 - 360 độ Nhật Bản -  ,19:00 - Thời sự -  ,15:55 - Trong sáng cùng tiếng Việt - Số 44,"19:00 - Phim truyện - Vòng xoáy số phận - Tập 9, 10",,,20:45 - Phim truyện - Tình thiên thu - Tập 22,20:30 - Bay lên những ước mơ -  ,19:00 - Phim truyện - Lao công bí ẩn - Tập 2,13:50 - Gặp nhau để cười -  ,,21:00 - Tào tháo - Tập 21,,,,
16:30 - Dân tộc và phát triển - Tiêm chủng ở vùng cao,16:43 - Thông báo - Ghi ơn -  ,19:55 - V - Việt Nam -  ,16:00 - Phim truyện - Nhà voi còi cuối phố - Tập 15,20:30 - Góc thư giãn - Xóm trọ Luxubu - Tập 15,,,21:30 - Hôm nay ai đến? - Số 37,21:00 - Follow us - Số 12: Culture shock,19:30 - Ký sự - Nơi lưu giữ trò Kiều,14:00 - Khám phá thế giới - Vườn quốc gia nước Mỹ,,22:00 - Siêu thị âm nhạc - Số 135,,,,
17:00 - Thế giới kết nối -  ,16:45 - Việt Nam - Đất nước - Con người - Làng Mường,20:00 - Phim truyện - Xin chào hạnh phúc - Tập 176: Phận đàn bà (Phần 1),16:45 - Giai điệu cuộc sống - Hoa mười giờ,20:45 - Kiến thức và cuộc sống -  ,,,21:55 - Thời tiết -  ,21:15 - Học tiếng Anh qua bài hát - Số 23: Girl on fire,19:45 - Thông tin - Thông báo -  ,14:25 - Phóng sự - TP.HCM đãi ngộ thu hút nhân tài,,23:00 - Gia đình tài tử - Số 75,,,,
17:20 - Tiếng nói phụ nữ - Hạnh phúc là được sống với đam mê,17:00 - Bạn của nhà nông -  ,20:30 - Lựa chọn của trái tim -  ,17:00 - Sáng tạo Việt - Số 18,21:00 - Tôi thành công -  ,,,22:00 - 360 độ thể thao -  ,21:30 - Đường đến trường - Kiên quyết,19:50 - Bản tin giá cả thị trường -  ,14:40 - X-Show -  ,,23:30 - Yeah1 on stage - Số 20,,,,
17:35 - Hành trình truyền cảm hứng -  ,17:45 - Nhà nông vui vẻ -  ,21:30 - Sắc màu phái đẹp - Tập 84,17:45 - Tiểu phẩm hài - Cười để ngẫm: Nói không với tiêu cực,21:15 - Môi trường bền vững -  ,,,22:30 - Bản tin thế hệ số -  ,21:45 - Đổi mới sáng tạo - Số 12,20:00 - Món ngon mỗi ngày - Chả cá vị cà ri,15:00 - Dân ca nhạc cổ - Hương sen Tháp Mười,,,,,,
17:45 - Cuộc sống thường ngày -  ,18:00 - Sống khỏe mỗi ngày - Phương pháp an toàn điều trị gai cột sống,21:40 - Phim truyện - Cả một đời ân oán - Tập 43,18:00 - Bản tin tiếng Anh -  ,22:00 - Phim truyện - Cô nàng xinh đẹp - Tập 6,,,23:00 - Nào cùng phong cách - Số 124 - Không Logo,22:00 - Chinh phục kỳ thi 2018 - Số 18,20:05 - Phim truyện - Mặt trái tình yêu - Tập 70,15:30 - Ký sự - Con đường đất nung,,,,,,
18:20 - Nông nghiệp sạch -  ,18:30 - Chuyển động 24 giờ -  ,22:30 - Quà tặng cuộc sống - Cuộc gặp gỡ may mắn,18:15 - Thần tượng Bolero - Số 11,22:45 - Khám phá thế giới - Lăng kính thiên nhiên - Phần 1,,,23:30 - Thể thao - Giải bóng chuyền bãi biển nữ Thế giới 2018,23:00 - Edu Talk - Số 12: Kiểm định chất lượng giáo dục Đại học,20:55 - Nâng cánh ước mơ -  ,15:45 - Khi các thánh xa nhà -  ,,,,,,
18:30 - Chuyển động 24h -  ,19:00 - Phim truyện - Chuyện tình nàng Tiểu Thiện - Tập 15,22:40 - Phim truyện - Đêm trắng ở Ap-gu-chơng - Tập 6,19:00 - Bản tin tiếng Trung -  ,23:30 - Ca nhạc -  ,,,,23:45 - Giai điệu cuộc sống -  ,21:10 - Phim truyện - Bên nhau trọn đời - Tập 17,16:00 - Bản tin -  ,,,,,,
19:00 - Thời sự 19h -  ,19:50 - Phim truyện - Đội an ninh đặc biệt - Tập 17,23:30 - Chuyện đêm muộn - Trở về tuổi thơ,19:30 - Cuộc sống vẫn tươi đẹp - Hỗ trợ vay vốn cho người khuyết tật_PM,,,,,,22:00 - Quốc gia khởi nghiệp -  ,"16:10 - Truyền hình trực tiếp - Giải Bóng chuyền nữ quốc tế ""Cúp VTV9 - Bình Điền"" lần thứ XII",,,,,,
19:40 - Thể thao 24/7 -  ,20:25 - Vui khỏe 24/7 - Giảm cân bằng cách nhịn ăn hoàn toàn có ảnh hưởng đến sức khỏe?,,20:00 - Rong ruổi đất phương Nam - Rong ruổi đất Phương Nam: Một thoáng Gò Công,,,,,,22:30 - Tin cuối ngày -  ,18:00 - Tin tức - Thời tiết -  ,,,,,,
19:55 - Điểm tin -  ,20:35 - Bốn mùa yêu thương - Để con tự giác học,,"20:30 - Con đường tri thức - Canada, đất nước lá phong đỏ",,,,,,22:35 - Gia đình siêu nhân - Số 19,18:45 - Khi các thánh xa nhà -  ,,,,,,
20:00 - S - Việt Nam - Phú Yên âm vang tiếng vó ngựa,21:00 - Đẹp 24/7 - Trang điểm mắt búp bê,,21:00 - Bản tin tiếng Việt 21h -  ,,,,,,23:05 - Khám phá Việt Nam - Tranh lá Thốt nốt,"19:00 - Truyền hình trực tiếp - Giải Bóng chuyền nữ quốc tế ""Cúp VTV9 - Bình Điền"" lần thứ XII",,,,,,
20:05 - Vì tầm vóc Việt -  ,21:05 - Vì sức khỏe người Việt - Hội chứng ngưng thở tắc nghẽn khi ngủ,,21:20 - Sức sống thể thao -  ,,,,,,23:15 - Chuyện biển chuyện người - Có một tình yêu Gạc Ma,21:00 - Cười vui lắm -  ,,,,,,
20:10 - Phim tài liệu - Lần theo những lỗ hổng ngân sách,"21:20 - Hiểu đúng bệnh, chữa đúng cách - Suy dinh dưỡng thấp còi ở trẻ tuổi đi học",,21:25 - Thời tiết du lịch -  ,,,,,,23:30 - Khám phá thế giới - Những bí ẩn của xe hơi - Tập 3: “Ford X-100 và Chrysler Turbine”,21:15 - Thẩm mỹ văn minh -  ,,,,,,
20:38 - Danh ngôn và cuộc sống - Chuyện đêm giáng sinh,21:30 - Những mảnh ghép của cuộc sống - Kiến trúc cao tầng ở Việt Nam - Tập 3,,21:30 - Vietnam: A-Z - Lối sống khỏe ở Việt Nam,,,,,,,21:30 - Tin nhanh -  ,,,,,,
20:40 - Tôi là nông dân -  ,22:00 - Bản tin 22h00 -  ,,22:00 - Daily Biz -  ,,,,,,,"21:40 - Bay bổng Phương Nam - Thăm quê hương ""Người mẹ cầm súng""",,,,,,
20:45 - Phim truyện - Mỹ nhân Sài Thành - Tập 5,22:40 - Khám phá - Cầu Rồng Đà Nẵng - Tập 2,,22:15 - Phim truyện - Giao mùa - Tập 39,,,,,,,22:00 - Phim truyện - Tình khúc mùa thu - Tập 31,,,,,,
21:35 - Thời tiết này đi đâu -  ,23:00 - Khám phá thế giới - Lớn lên trong hoang dã - Tập 2,,23:00 - Bản tin tiếng Nga -  ,,,,,,,22:45 - Về đất phương Nam - Về thăm xứ cơ cầu,,,,,,
21:40 - Tài chính - Kinh doanh -  ,23:45 - Phóng sự - Hồ Noong - Chốn bồng lai ở Hà Giang,,23:30 - Thế giới tuổi thơ - Ống nhòm nhí - Số 2,,,,,,,23:05 - Thanh xuân gia đình -  ,,,,,,
"22:00 - Chống buôn lậu, hàng giả - bảo vệ người tiêu dùng -  ",,,,,,,,,,23:30 - Ca nhạc -  ,,,,,,
22:05 - Khát vọng non sông - Nhà Hồ với công cuộc 'bình Chiêm',,,,,,,,,,23:50 - Chuyện gia đình vàng -  ,,,,,,
22:10 - Vấn đề hôm nay -  ,,,,,,,,,,,,,,,,
22:30 - Studio 3 -  ,,,,,,,,,,,,,,,,
22:45 - Việc tử tế -  ,,,,,,,,,,,,,,,,
23:15 - Cảm ơn cuộc đời - Lê Hoàng Mai- Trả ơn cho đời,,,,,,,,,,,,,,,,
23:30 - Thế giới 24h chuyển động -  ,,,,,,,,,,,,,,,,
23:50 - Ký sự - Ký ức miền Tây: Nhớ thương làng nón Bàng Buông,,,,,,,,,,,,,,,,
